id,ein,name,careofname,address,city,state,zipcode,exemption_number,subsection_code,affiliation_code,classification_codes,ruling_date,deductibility_code,foundation_code,activity_codes,organization_code,exempt_organization_status_code,tax_period,asset_code,income_code,filing_requirement_code,pf_filing_requirement_code,accounting_period,asset_amount,income_amount,revenue_amount,ntee_code,sort_name,created_at,updated_at,data_source,have_extracts,have_pdfs,latest_object_id,ntee_letter,ntee_category
362195474,362195474,Junior League Of Chicago Inc,,1447 N ASTOR ST,Chicago,IL,60610-1608,0.0,3.0,3.0,1000.0,1935-03-01,1.0,16.0,59927602.0,1.0,1.0,2024-05-01,6.0,5.0,1.0,0.0,5.0,2287902.0,845887.0,570815.0,S810,,2023-05-09T20:29:20.768Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202433119349303328,S,"Community Improvement, Capacity Building"
237131699,237131699,American Equilibration Society,% DANIEL F TYLKA,250 S NORTHWEST HWY STE 315,Park Ridge,IL,60068-4237,0.0,6.0,3.0,2000.0,1971-12-01,2.0,0.0,205000000.0,1.0,1.0,2024-04-01,4.0,5.0,1.0,0.0,4.0,111979.0,570751.0,570751.0,,,2023-05-09T20:24:17.281Z,2025-09-19T17:06:59.505Z,current_2025_09_19,,,202530439349300443,,
822294585,822294585,Jklm Family Foundation,% DANIEL LEAHY,FH 20940 S FRANKFORT SQ RD,Frankfort,IL,60423-0000,0.0,3.0,3.0,1200.0,2018-04-01,1.0,4.0,0.0,1.0,1.0,2024-12-01,6.0,5.0,0.0,1.0,12.0,1706607.0,591656.0,,T22,,2023-05-09T20:33:40.691Z,2025-09-19T17:09:27.928Z,current_2025_09_19,,,202511229349102551,T,"Philanthropy, Voluntarism and Grantmaking Foundations"
851300728,851300728,Committee To Protect Medicare Education Fund,,650 W LAKE ST STE 300,Chicago,IL,60661-1033,0.0,3.0,3.0,2000.0,2021-05-01,1.0,15.0,0.0,1.0,1.0,2023-12-01,4.0,5.0,1.0,0.0,12.0,116151.0,570683.0,570683.0,E01,,2023-05-09T20:34:26.733Z,2025-09-19T17:09:43.988Z,current_2025_09_19,,,202433199349318078,E,Health - General and Rehabilitative
912020521,912020521,Society Of Gastroenterology Nurses And Associates Inc,,330 N WABASH AVE STE 2000,Chicago,IL,60611-7621,3581.0,6.0,9.0,1000.0,1999-07-01,2.0,0.0,0.0,5.0,1.0,2023-12-01,6.0,5.0,3.0,0.0,12.0,1977544.0,570530.0,570530.0,T70,Group Return,2023-05-09T20:35:15.850Z,2025-09-19T17:10:02.433Z,current_2025_09_19,,,202443199349318029,T,"Philanthropy, Voluntarism and Grantmaking Foundations"
237102086,237102086,Freedom To Read Foundation,% DEBORAH CALDWELL-STONE,225 N MICHIGAN AVE STE 1300,Chicago,IL,60601-7616,0.0,3.0,3.0,2300.0,1972-05-01,1.0,16.0,59061000.0,1.0,1.0,2024-08-01,6.0,5.0,1.0,0.0,8.0,2588477.0,570518.0,570518.0,,,2023-05-09T20:26:59.778Z,2025-09-19T17:06:59.505Z,current_2025_09_19,,,202501929349301035,,
362487600,362487600,Lizzadro Museum Of Lapidary Arts,% JOHN S LIZZADRO SR,1220 KENSINGTON RD STE 210,Oak Brook,IL,60523-2174,0.0,3.0,3.0,1000.0,1964-05-01,1.0,15.0,60000000.0,1.0,1.0,2023-12-01,6.0,5.0,1.0,0.0,12.0,3915000.0,740729.0,570384.0,A50,,2023-05-09T20:29:21.499Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202403129349302390,A,"Arts, Culture and Humanities"
206799151,206799151,Martha Hursh Yowell Charitable Tr,,PO BOX 80,Mahomet,IL,61853-0080,0.0,3.0,3.0,1000.0,2007-12-01,1.0,21.0,0.0,2.0,1.0,2024-12-01,7.0,6.0,1.0,0.0,12.0,9301239.0,1281261.0,570373.0,T20,Peithmann W & Sandburg J Co Trustee,2023-05-09T20:26:32.650Z,2025-09-19T17:06:50.411Z,current_2025_09_19,,,202540279349301914,T,"Philanthropy, Voluntarism and Grantmaking Foundations"
203844292,203844292,Iar Plaza Inc,% GARY CLAYTON,522 S 5TH ST,Springfield,IL,62701-1822,0.0,2.0,3.0,1000.0,2014-02-01,2.0,0.0,0.0,1.0,1.0,2024-12-01,7.0,5.0,1.0,0.0,12.0,6114538.0,570337.0,570337.0,S47,,2023-05-09T20:26:26.926Z,2025-09-19T17:06:46.925Z,current_2025_09_19,,,202541609349300019,S,"Community Improvement, Capacity Building"
364155300,364155300,Madigan Family Foundation,% MADDEN JIGANTI MOORE & SINARS,190 S LA SALLE ST STE 1700,Chicago,IL,60603-3496,0.0,3.0,3.0,1000.0,1998-07-01,1.0,4.0,30000000.0,1.0,1.0,2025-03-01,7.0,7.0,0.0,1.0,3.0,7483833.0,8214803.0,,T20Z,,2023-05-09T20:29:32.774Z,2025-09-19T17:07:54.785Z,current_2025_09_19,,,202542269349100034,T,"Philanthropy, Voluntarism and Grantmaking Foundations"
275014174,275014174,Fulton County Rural Transit Inc,,500 N MAIN ST,Canton,IL,61520-1830,0.0,3.0,3.0,1000.0,2015-02-01,1.0,15.0,0.0,1.0,1.0,2024-06-01,5.0,5.0,1.0,0.0,6.0,556451.0,570099.0,570099.0,P20,,2023-05-09T20:28:03.262Z,2025-09-19T17:07:23.024Z,current_2025_09_19,,,202412559349300316,P,Human Services - Multipurpose and Other
362366158,362366158,American Legion Post 1207 Lt Robert C A Carlson,,1011 S ALPINE RD,Rockford,IL,61108-3903,925.0,19.0,9.0,1000.0,1946-03-01,1.0,0.0,907908000.0,1.0,1.0,2023-12-01,5.0,5.0,1.0,0.0,12.0,673272.0,852583.0,570086.0,,,2023-05-09T20:29:21.207Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202443199349301969,,
884277758,884277758,Illinois Coalition For Legal Reform,% SORLING NORTHRUP,1 N OLD STATE CAPITOL PLZ STE 200,Springfield,IL,62701-1397,0.0,6.0,3.0,2000.0,2024-07-01,2.0,0.0,0.0,1.0,1.0,2023-12-01,5.0,5.0,1.0,0.0,12.0,567512.0,570000.0,570000.0,S41,,2024-09-17T17:25:17.292Z,2025-09-19T17:09:59.136Z,current_2025_09_19,,,202413319349300616,S,"Community Improvement, Capacity Building"
841814971,841814971,Champaign County Environmental Stewards,% SUSAN MONTE,1404 W WASHINGTON ST,Champaign,IL,61821-2617,0.0,3.0,3.0,1200.0,2019-06-01,1.0,15.0,0.0,1.0,1.0,2023-12-01,5.0,5.0,1.0,0.0,12.0,700121.0,569936.0,569936.0,C20,,2023-05-09T20:34:09.911Z,2025-09-19T17:09:37.828Z,current_2025_09_19,,,202413209349314606,C,"Environmental Quality, Protection and Beautification"
472009071,472009071,Illinois Retail Gaming & Operators Association Inc Irgoa,,17W635 BUTTERFIELD ROAD STE SUITE 1,Oakbrook Terrace,IL,60181,,,,,,,,,,,,,,,,,,,,,,2023-01-30T18:29:25.487Z,2023-01-30T18:29:25.487Z,xml_backfill,,,201631379349310318,,
363371128,363371128,New Lenox Soccer Associates,% MIKE PLESEK,PO BOX 203,New Lenox,IL,60451-0203,0.0,4.0,3.0,1000.0,1994-07-01,2.0,0.0,300000000.0,1.0,1.0,2024-12-01,4.0,5.0,1.0,0.0,12.0,471079.0,569417.0,569417.0,,,2023-05-09T20:29:26.480Z,2025-09-19T17:07:51.187Z,current_2025_09_19,,,202530769349300808,,
866034609,866034609,John J Nierling Jr Charitable Trust Dtd 033167 0482011990,% JPMORGAN CHASE BANK NA,10 S DEARBORN IL1-0111,Chicago,IL,60603-2300,0.0,3.0,3.0,1000.0,2010-01-01,0.0,4.0,909000000.0,6.0,1.0,2024-08-01,8.0,6.0,0.0,1.0,8.0,10007229.0,2847879.0,,,,2023-05-09T20:34:46.309Z,2025-09-19T17:09:50.018Z,current_2025_09_19,,,202443559349100714,,
461045402,461045402,Humboldt Park Montessori School,% KRISTEN EDIGER,2950 W CHICAGO AVE STE 120,Chicago,IL,60622-4375,0.0,3.0,3.0,2000.0,2014-06-01,1.0,11.0,0.0,1.0,1.0,2021-12-01,4.0,5.0,1.0,0.0,12.0,303560.0,569007.0,569007.0,B20,,2023-05-09T20:31:09.667Z,2025-07-23T00:57:56.487Z,pre_2025_08_14,,,202311379349300606,B,Educational Institutions and Related Activities
371252332,371252332,Habitat For Humanity International Inc,% RAY A SPARKS,PO BOX 226,Charleston,IL,61920-0226,8545.0,3.0,9.0,1000.0,1987-01-01,1.0,15.0,398380000.0,1.0,1.0,2024-06-01,6.0,5.0,1.0,0.0,6.0,1903621.0,577836.0,568871.0,,Coles County,2023-05-09T20:29:43.813Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,202501009349300705,,
364573236,364573236,Mudlark Theater Company,,1417 HINMAN AVE STE 1E,Evanston,IL,60201-4636,0.0,3.0,3.0,1200.0,2005-09-01,1.0,15.0,0.0,0.0,1.0,2024-12-01,4.0,5.0,1.0,0.0,12.0,352445.0,584310.0,568842.0,A65,,2023-05-09T20:29:35.652Z,2025-09-19T17:07:54.785Z,current_2025_09_19,,,202511779349300646,A,"Arts, Culture and Humanities"
814027974,814027974,Project Canvas,% SCOTT HODGE,PO BOX 7688,Aurora,IL,60507-7688,0.0,3.0,3.0,1000.0,2016-12-01,1.0,15.0,0.0,1.0,1.0,2023-12-01,5.0,5.0,1.0,0.0,12.0,877225.0,568781.0,568781.0,P20,,2023-05-09T20:33:29.291Z,2025-09-19T17:09:24.775Z,current_2025_09_19,,,202431359349309823,P,Human Services - Multipurpose and Other
366836626,366836626,Allerton Gardens Trust First Natl Bank Of Chicago Ttee,% JPMORGAN CHASE BANK,10 S DEARBORN IL1-0111,Chicago,IL,60603-2300,0.0,3.0,3.0,1000.0,2005-03-01,1.0,3.0,60000000.0,1.0,1.0,2024-12-01,8.0,6.0,0.0,1.0,12.0,11698581.0,3287780.0,,T23,,2023-05-09T20:29:39.618Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,202421139349100047,T,"Philanthropy, Voluntarism and Grantmaking Foundations"
366016975,366016975,Gussie Heins Residuary Tr 50019025,% JPMORGAN CHASE BANK,10 S DEARBORN IL1-0111,Chicago,IL,60603-2300,0.0,3.0,3.0,2000.0,2006-09-01,1.0,4.0,0.0,1.0,1.0,2024-12-01,7.0,6.0,0.0,1.0,12.0,6241755.0,2232110.0,,L990,,2023-05-09T20:29:37.760Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,202521279349102527,L,"Housing, Shelter"
810691118,810691118,Americas Central Port Foundation I Inc,,1635 W FIRST ST,Granite City,IL,62040-1883,0.0,3.0,3.0,1000.0,2016-04-01,1.0,21.0,0.0,1.0,1.0,2024-06-01,6.0,5.0,1.0,0.0,6.0,4450384.0,568226.0,568226.0,S30,,2023-05-09T20:33:18.134Z,2025-09-19T17:09:21.669Z,current_2025_09_19,,,202510489349301211,S,"Community Improvement, Capacity Building"
366071402,366071402,Albert Pick Jr Fund,% FOUNDATION SOURCE,200 W MADISON ST STE 300,Chicago,IL,60606-3482,0.0,3.0,3.0,1000.0,1948-08-01,1.0,4.0,602000000.0,1.0,1.0,2023-12-01,8.0,6.0,0.0,1.0,12.0,20652137.0,4855242.0,,,,2023-05-09T20:29:37.974Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,202403209349107610,,
900295111,900295111,National Hook Up Of Black Women Inc,% LOU ANN JOHNSON PRES,PO BOX 1084,Joliet,IL,60434-1084,0.0,3.0,3.0,2000.0,2007-08-01,1.0,16.0,0.0,1.0,1.0,2023-12-01,0.0,5.0,1.0,0.0,12.0,0.0,568004.0,568004.0,B82,Joliet Chapter,2023-05-09T20:35:10.696Z,2025-09-19T17:09:59.136Z,current_2025_09_19,,,202422229349301557,B,Educational Institutions and Related Activities
821566221,821566221,Impact Grants Chicago,% JOHN R WIKTOR ESQ,PO BOX 578082,Chicago,IL,60657-7301,0.0,3.0,3.0,1000.0,2017-10-01,1.0,15.0,0.0,1.0,1.0,2024-08-01,4.0,5.0,1.0,0.0,8.0,167559.0,569743.0,569743.0,T30,,2023-05-09T20:33:38.140Z,2025-09-19T17:09:27.928Z,current_2025_09_19,,,202421849349300927,T,"Philanthropy, Voluntarism and Grantmaking Foundations"
364193052,364193052,Chicago Hispanic Health Coalition,% ESTHER E SCIAMMARELLA,IMHR MC764 1819 W POLK ST 246,Chicago,IL,60612-0000,0.0,3.0,3.0,2000.0,1998-09-01,1.0,15.0,994123000.0,1.0,1.0,2024-06-01,4.0,5.0,1.0,0.0,6.0,324866.0,567730.0,567730.0,E70,,2023-05-09T20:29:33.064Z,2025-09-19T17:07:54.785Z,current_2025_09_19,,,202501339349307890,E,Health - General and Rehabilitative
136162062,136162062,Classic Car Club Of America Inc,% FRED LAX,3501 ALGONQUIN RD STE 300,Rolling Mdws,IL,60008-3129,0.0,7.0,1.0,1000.0,1955-07-01,2.0,0.0,281000000.0,1.0,1.0,2023-12-01,5.0,5.0,1.0,0.0,12.0,800952.0,567679.0,567679.0,,,2023-05-09T20:26:14.328Z,2025-09-19T17:06:43.965Z,current_2025_09_19,,,202420899349300302,,
363823236,363823236,League Of Illinois Bicyclists,% ED BARSOTTI,815 LEICESTER RD APT 314,Elk Grove Vlg,IL,60007-7303,0.0,3.0,3.0,1000.0,1996-09-01,1.0,15.0,149123000.0,1.0,1.0,2024-09-01,4.0,5.0,1.0,0.0,9.0,403327.0,567645.0,567645.0,N60,,2023-05-09T20:29:30.390Z,2025-09-19T17:07:54.785Z,current_2025_09_19,,,202511559349300311,N,"Recreation, Sports, Leisure, Athletics"
463914338,463914338,Quiroga Foundation,% FERNANDO ALESSANDRINI,2114 W 22ND PL,Chicago,IL,60608-4004,0.0,3.0,3.0,2000.0,2014-09-01,1.0,11.0,0.0,1.0,1.0,2024-06-01,4.0,5.0,1.0,0.0,6.0,336876.0,574044.0,574044.0,B42,,2023-05-09T20:31:19.307Z,2025-09-19T17:08:34.855Z,current_2025_09_19,,,202441369349317869,B,Educational Institutions and Related Activities
371309728,371309728,Great Rivers Land Preservation Association Inc,,PO BOX 821,Alton,IL,62002-0821,0.0,3.0,3.0,1000.0,1993-11-01,1.0,15.0,350000000.0,1.0,1.0,2023-12-01,8.0,5.0,1.0,0.0,12.0,14985840.0,652196.0,566284.0,C340,,2023-05-09T20:29:44.487Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,202432369349301158,C,"Environmental Quality, Protection and Beautification"
362276876,362276876,Veterans Of Foreign Wars Department Of Illinois,% DENNIS THOMPSON,645 S RIVER ST,Batavia,IL,60510-2603,1661.0,19.0,9.0,1000.0,1966-06-01,1.0,0.0,907000000.0,5.0,1.0,2024-06-01,4.0,5.0,1.0,0.0,6.0,353417.0,568886.0,566086.0,,1197 Batavia Overseas Post,2023-05-09T20:29:20.993Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202432489349301808,,
361097990,361097990,Valley Industrial Association,,2000 S BATAVIA AVE STE 110,Geneva,IL,60134-3308,0.0,6.0,3.0,1000.0,1977-07-01,2.0,0.0,200480000.0,1.0,1.0,2023-12-01,4.0,5.0,1.0,0.0,12.0,258901.0,565973.0,565973.0,,,2023-05-09T20:29:19.806Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202401979349302815,,
132937225,132937225,Academy Of Spinal Cord Injury Professionals Inc,,6 LAWRENCE SQ,Springfield,IL,62704-2523,0.0,3.0,3.0,1000.0,1978-06-01,1.0,16.0,162179000.0,1.0,1.0,2024-12-01,4.0,5.0,1.0,0.0,12.0,325424.0,565905.0,565905.0,G55Z,,2023-05-09T20:26:13.056Z,2025-09-19T17:06:41.198Z,current_2025_09_19,,,202510859349300646,G,"Diseases, Disorders, Medical Disciplines"
263882827,263882827,Hyland Family Foundation,% RICHARD HYLAND,10328 WOBURN CT,Orland Park,IL,60462-3070,0.0,3.0,3.0,1000.0,2009-03-01,1.0,4.0,0.0,1.0,1.0,2024-12-01,6.0,5.0,0.0,1.0,12.0,2681774.0,565877.0,,T20,,2023-05-09T20:27:45.547Z,2025-09-19T17:07:15.991Z,current_2025_09_19,,,202500839349100420,T,"Philanthropy, Voluntarism and Grantmaking Foundations"
352006008,352006008,Linden House Of Hobart Inc,% EVERGREEN REAL ESTATE SERVICES,566 W LAKE ST STE 400,Chicago,IL,60661-1414,0.0,3.0,3.0,2000.0,1997-05-01,1.0,17.0,380000000.0,1.0,1.0,2024-12-01,6.0,5.0,1.0,0.0,12.0,1109764.0,565744.0,565744.0,L20Z,,2023-05-09T20:29:12.143Z,2025-09-19T17:07:45.100Z,current_2025_09_19,,,202501129349301630,L,"Housing, Shelter"
474718545,474718545,Project Promise,% LOIS BRITTON,9400 S MICHIGAN AVE,Chicago,IL,60619-7216,0.0,3.0,3.0,1200.0,2015-11-01,1.0,15.0,0.0,1.0,1.0,2023-08-01,3.0,5.0,1.0,0.0,8.0,65292.0,565589.0,565589.0,B01,,2023-05-09T20:31:44.027Z,2025-09-19T17:08:44.320Z,current_2025_09_19,,,202431069349302328,B,Educational Institutions and Related Activities
50616949,50616949,Grundy Area P A D S,% LORI BRANDT,1409 N DIVISION ST,Morris,IL,60450-1445,0.0,3.0,3.0,1000.0,2013-05-01,1.0,15.0,0.0,1.0,1.0,2024-06-01,4.0,5.0,1.0,0.0,6.0,203795.0,571547.0,565474.0,K35,,2023-05-09T20:26:10.519Z,2025-09-19T17:06:41.198Z,current_2025_09_19,,,202413209349316426,K,"Food, Agriculture and Nutrition"
364398927,364398927,Illinois Institute For Children Inc,% JACKIE CURINGTON,PO BOX 1817,Calumet City,IL,60409-7817,0.0,3.0,3.0,1000.0,2001-11-01,1.0,16.0,0.0,1.0,1.0,2023-12-01,6.0,5.0,1.0,0.0,12.0,1354000.0,565367.0,565367.0,P33,,2023-05-09T20:29:34.567Z,2025-09-19T17:07:54.785Z,current_2025_09_19,,,202423219349301337,P,Human Services - Multipurpose and Other
473023390,473023390,St Louis Steamers Soccer Organization Inc,% DOUGLAS L GUM,335 INDEPENDENCE AVE,Waterloo,IL,62298-1290,0.0,3.0,3.0,1000.0,2015-07-01,1.0,16.0,0.0,1.0,1.0,2024-12-01,4.0,5.0,1.0,0.0,12.0,188840.0,565496.0,565295.0,N64,,2023-05-09T20:31:38.017Z,2025-09-19T17:08:41.353Z,current_2025_09_19,,,202501639349301010,N,"Recreation, Sports, Leisure, Athletics"
932640331,932640331,Prasaad,% AMRUTLAL J BAROT,187 N OAK MILL ST,Addison,IL,60101-5241,0.0,3.0,3.0,7000.0,2024-06-01,1.0,3.0,0.0,1.0,1.0,2024-12-01,5.0,5.0,0.0,1.0,12.0,561468.0,565145.0,,X70,,2024-07-22T20:22:45.050Z,2025-09-19T17:10:09.336Z,current_2025_09_19,,,202520579349100402,X,"Religion-Related, Spiritual Development"
412081766,412081766,Eighth Blackbird Performing Arts Association,,4045 N ROCKWELL ST,Chicago,IL,60618-3720,0.0,3.0,3.0,2000.0,2003-12-01,1.0,15.0,0.0,1.0,1.0,2024-06-01,4.0,5.0,1.0,0.0,6.0,319904.0,564953.0,564953.0,A6C,,2023-05-09T20:30:36.071Z,2025-09-19T17:08:19.625Z,current_2025_09_19,,,202530669349300103,A,"Arts, Culture and Humanities"
351968002,351968002,Linden House Of Mishawaka Inc,% EVERGREEN ESTATE SERVICES,566 W LAKE ST STE 400,Chicago,IL,60661-1414,0.0,3.0,3.0,1000.0,1996-08-01,1.0,17.0,575000000.0,1.0,1.0,2024-12-01,6.0,5.0,1.0,0.0,12.0,2007463.0,564783.0,564783.0,P81Z,,2023-05-09T20:29:11.470Z,2025-09-19T17:07:45.100Z,current_2025_09_19,,,202511819349301056,P,Human Services - Multipurpose and Other
366109267,366109267,Illinois Psychological Association,,67 EAST MADISON STREET SUITE 1904,Chicago,IL,60603-3014,0.0,6.0,3.0,2000.0,1952-10-01,2.0,0.0,59000000.0,5.0,1.0,2024-06-01,6.0,5.0,1.0,0.0,6.0,1041417.0,564762.0,564762.0,,,2023-05-09T20:29:38.393Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,202510529349300321,,
363309262,363309262,Tuesdays Child,,C/O GORDON TECH HIGH SCHOOL 3633 N,Chicago,IL,60618-0000,0.0,3.0,3.0,1000.0,1985-03-01,1.0,16.0,349000000.0,1.0,1.0,2024-12-01,4.0,5.0,1.0,0.0,12.0,228691.0,571346.0,564351.0,P41Z,,2023-05-09T20:29:25.753Z,2025-09-19T17:07:51.187Z,current_2025_09_19,,,202511289349303336,P,Human Services - Multipurpose and Other
363895807,363895807,Emages Inc,% HATTIE WASH,7601 S KOSTNER AVE STE 500,Chicago,IL,60652-1100,0.0,3.0,3.0,1000.0,1996-08-01,1.0,16.0,994166000.0,1.0,1.0,2023-12-01,4.0,5.0,1.0,0.0,12.0,237554.0,563975.0,563975.0,P50,,2023-05-09T20:29:30.961Z,2025-09-19T17:07:54.785Z,current_2025_09_19,,,202432399349300723,P,Human Services - Multipurpose and Other
510204248,510204248,Institute Of Real Estate Management Of The Natl Assn Of Realtors,,2901 BUTTERFIELD RD,Oak Brook,IL,60523-1106,3002.0,6.0,9.0,4000.0,1976-08-01,2.0,0.0,201205000.0,5.0,1.0,2024-12-01,5.0,5.0,1.0,0.0,12.0,575881.0,563874.0,563874.0,S47Z,23 Chicago,2023-05-09T20:31:52.486Z,2025-09-19T17:08:47.514Z,current_2025_09_19,,,202531479349300223,S,"Community Improvement, Capacity Building"
370219578,370219578,Louisville Clay County Farmers Mutual Fire Insurance Co,,PO BOX 118,Louisville,IL,62858-0118,0.0,15.0,3.0,1000.0,1925-09-01,2.0,0.0,211000000.0,5.0,1.0,2021-12-01,6.0,5.0,1.0,0.0,12.0,1370490.0,563759.0,563759.0,,,2023-05-09T20:29:40.204Z,2023-09-29T16:44:28.418Z,pre_2023_10_10,,,202240359349300209,,
370813758,370813758,Sheridan Swim Club,,3915 S 24TH ST,Quincy,IL,62305-8925,0.0,7.0,3.0,1000.0,2020-07-01,2.0,0.0,0.0,1.0,1.0,2024-04-01,5.0,5.0,1.0,0.0,4.0,547784.0,563318.0,563318.0,N67,,2023-05-09T20:29:41.206Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,202433099349301508,N,"Recreation, Sports, Leisure, Athletics"
874045183,874045183,Jerome A Golden Charitable Foundation,,PO BOX 803878,Chicago,IL,60680-3878,0.0,3.0,3.0,1000.0,2022-07-01,1.0,4.0,0.0,2.0,1.0,2024-12-01,5.0,5.0,0.0,1.0,12.0,659443.0,668605.0,,T90,,2023-05-09T20:34:57.652Z,2025-09-19T17:09:52.964Z,current_2025_09_19,,,202511219349102001,T,"Philanthropy, Voluntarism and Grantmaking Foundations"
272974625,272974625,River Oaks Community Education And Development Corporation,% RODEY J HARRINGTON,15910 COTTAGE GROVE AVE,South Holland,IL,60473-1652,0.0,3.0,3.0,2000.0,2011-06-01,1.0,16.0,0.0,1.0,1.0,2023-07-01,4.0,5.0,1.0,0.0,7.0,122384.0,563253.0,563253.0,B90,,2023-05-09T20:27:58.223Z,2025-09-19T17:07:19.912Z,current_2025_09_19,,,202430759349301843,B,Educational Institutions and Related Activities
363605387,363605387,Muslim Society Inc,,1785 BLOOMINGDALE RD,Glendale Hts,IL,60139-2168,0.0,3.0,3.0,1000.0,1990-06-01,1.0,15.0,408000000.0,1.0,1.0,2021-12-01,6.0,5.0,1.0,0.0,12.0,3499459.0,706383.0,563227.0,X40Z,,2023-05-09T20:29:28.358Z,2025-09-19T17:07:51.187Z,current_2025_09_19,,,202233199349331733,X,"Religion-Related, Spiritual Development"
204973846,204973846,Boone County Community Foundation,% JOHN A CRONE,600 S STATE ST STE 211,Belvidere,IL,61008-4329,0.0,3.0,3.0,1000.0,2007-11-01,1.0,15.0,0.0,1.0,1.0,2023-12-01,7.0,6.0,1.0,0.0,12.0,9428545.0,1227606.0,563142.0,T31,,2023-05-09T20:26:29.630Z,2025-09-19T17:06:46.925Z,current_2025_09_19,,,202442259349300844,T,"Philanthropy, Voluntarism and Grantmaking Foundations"
364274216,364274216,Aurora Senior Housing Inc,% JANE SMAGA,1001 E TOUHY AVE STE 50,Des Plaines,IL,60018-5817,9386.0,3.0,9.0,7000.0,1988-04-01,1.0,10.0,1000000.0,1.0,1.0,2024-06-01,6.0,5.0,1.0,0.0,6.0,2479373.0,563098.0,563098.0,,,2023-05-09T20:29:33.656Z,2025-09-19T17:07:54.785Z,current_2025_09_19,,,202423489349301147,,
262884795,262884795,Good Samaritan Regional Health Center Foundation,% LEO F CHILDERS JR,1 GOOD SAMARITAN WAY,Mount Vernon,IL,62864-2402,928.0,3.0,9.0,1700.0,1946-03-01,1.0,15.0,31150120.0,5.0,1.0,2023-12-01,6.0,5.0,1.0,0.0,12.0,3730158.0,585898.0,562515.0,,,2023-05-09T20:36:38.057Z,2025-09-19T17:07:15.991Z,current_2025_09_19,,,202433209349315773,,
363206582,363206582,Lifeline Productions Inc,% RAYMOND R SNYDER,6912 N GLENWOOD AVE,Chicago,IL,60626-3412,0.0,3.0,3.0,2000.0,1984-03-01,1.0,16.0,88090092.0,1.0,1.0,2024-06-01,4.0,5.0,1.0,0.0,6.0,463838.0,567561.0,562431.0,A650,Lifeline Theatre,2023-05-09T20:29:24.803Z,2025-09-19T17:07:51.187Z,current_2025_09_19,,,202403029349302200,A,"Arts, Culture and Humanities"
364127132,364127132,Abigail Womens Clinic Pregnancy Outreach Center,% BETTY PAPPAS,PO BOX 28,Mendota,IL,61342-0028,0.0,3.0,3.0,1000.0,1997-06-01,1.0,15.0,994179000.0,1.0,1.0,2024-12-01,5.0,4.0,1.0,0.0,12.0,555058.0,191351.0,174004.0,E70,,2023-05-09T20:29:32.559Z,2025-09-19T17:07:54.785Z,current_2025_09_19,,,202401299349303720,E,Health - General and Rehabilitative
370911129,370911129,Boys And Girls Club Of Bethalto Inc,,324 E CENTRAL ST,Bethalto,IL,62010-1303,0.0,3.0,3.0,1000.0,1970-03-01,1.0,15.0,59602000.0,5.0,1.0,2019-12-01,5.0,5.0,1.0,0.0,12.0,655247.0,626429.0,593381.0,O23Z,,2021-08-24T14:47:27.019Z,2021-08-24T14:47:27.019Z,pre_2021_11_15,,,202112449349301671,O,Youth Development
260907131,260907131,Chicag0 Lawndale Amachi Mentoring Program Lamp,% BETTY ALLEN-GREEN,3508 W OGDEN AVE,Chicago,IL,60623-2507,0.0,3.0,3.0,1000.0,2007-11-01,1.0,15.0,0.0,1.0,1.0,2024-12-01,5.0,5.0,1.0,0.0,12.0,855386.0,562178.0,562178.0,O30,,2023-05-09T20:27:35.647Z,2025-09-19T17:07:12.871Z,current_2025_09_19,,,202500589349301115,O,Youth Development
206955819,206955819,Laura Hare Tr 12112002,% M&I TRUST COMPANY,PO BOX 95672,Chicago,IL,60694-5672,0.0,3.0,3.0,1000.0,2007-10-01,1.0,4.0,0.0,1.0,1.0,2024-12-01,7.0,6.0,0.0,1.0,12.0,7312658.0,3646055.0,,T50,,2023-05-09T20:26:32.650Z,2025-09-19T17:06:50.411Z,current_2025_09_19,,,202421149349100317,T,"Philanthropy, Voluntarism and Grantmaking Foundations"
362312425,362312425,Great Lakes Construction Association,,1850 W WINCHESTER RD STE 111,Libertyville,IL,60048-5322,0.0,6.0,3.0,2000.0,1974-06-01,2.0,0.0,205000000.0,1.0,1.0,2023-12-01,5.0,5.0,1.0,0.0,12.0,968659.0,611138.0,562027.0,,,2023-05-09T20:29:21.064Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202423209349324957,,
